Dose,Date,Skew,Kurtosis,Time,Cell,Variance,Ligand,Mean,alphStatCov
0.345679,4/19/2019,1.9070946,5.225233,0.5,NK,2887884.8,R38Q/H16N,91.163086,0
0.115226,4/19/2019,1.5053723,1.6523762,0.5,NK,3230648,R38Q/H16N,8.956299,0
0.038409,4/19/2019,1.4480215,1.3980308,0.5,NK,4072956.2,R38Q/H16N,202.76758,0
0.012803,4/19/2019,2.0403998,4.877499,0.5,NK,3688448.8,R38Q/H16N,38.898193,0
0.004268,4/19/2019,1.7334924,2.7549663,0.5,NK,4423814.5,R38Q/H16N,284.5664,0
0.001423,4/19/2019,1.9797599,3.5863838,0.5,NK,3869750.8,R38Q/H16N,36.47461,0
0.000474,4/19/2019,1.5217565,1.7236624,0.5,NK,5096393.5,R38Q/H16N,424.31934,0
84,4/19/2019,2.4021492,10.249935,0.5,CD8,1199066.9,R38Q/H16N,622.681,0
28,4/19/2019,3.086288,11.58682,0.5,CD8,1245654.8,R38Q/H16N,407.1704,0
9.333333,4/19/2019,1.8243935,6.872863,0.5,CD8,381724.16,R38Q/H16N,74.6084,0
3.111,4/19/2019,1.1792215,4.1449137,0.5,CD8,342907.25,R38Q/H16N,99.88635,0
1.037037,4/19/2019,1.0142761,2.8964176,0.5,CD8,297570.8,R38Q/H16N,6.7651367,0
0.345679,4/19/2019,4.6104608,40.95653,0.5,CD8,503471.5,R38Q/H16N,57.463013,0
0.115226,4/19/2019,2.8221834,18.147018,0.5,CD8,368025.66,R38Q/H16N,63.111206,0
0.038409,4/19/2019,3.7769434,21.409204,0.5,CD8,709705.06,R38Q/H16N,203.16492,0
0.012803,4/19/2019,0.6635415,1.1917267,0.5,CD8,260791.58,R38Q/H16N,61.25598,0
0.004268,4/19/2019,2.2724137,10.903148,0.5,CD8,363010.03,R38Q/H16N,110.46875,0
0.001423,4/19/2019,8.766635,109.77021,0.5,CD8,759378.94,R38Q/H16N,111.33179,0
0.000474,4/19/2019,0.869847,2.4456148,0.5,CD8,248221.8,R38Q/H16N,0,0
84,5/2/2019,1.0714784,0.86199474,4,NK,2630669,WT N-term,1329.5974,0
28,5/2/2019,1.2605302,3.4058175,4,NK,2430764.5,WT N-term,1378.5413,0
9.333333,5/2/2019,1.5412415,3.3481874,4,NK,2541514,WT N-term,1347.738,0
3.111,5/2/2019,1.2229558,1.5034385,4,NK,2805593.2,WT N-term,1037.9104,0
1.037037,5/2/2019,1.6435369,3.4794846,4,NK,3134236.2,WT N-term,824.8943,0
0.345679,5/2/2019,1.6348802,3.8410964,4,NK,2402807.2,WT N-term,354.53394,0
0.115226,5/2/2019,1.8718092,4.5306387,4,NK,2932195.5,WT N-term,319.87842,0
0.038409,5/2/2019,1.7149572,4.2414184,4,NK,2235360.8,WT N-term,189.4685,0
0.012803,5/2/2019,1.7185905,3.3170724,4,NK,2538553,WT N-term,244.9878,0
0.004268,5/2/2019,1.3242027,2.2972412,4,NK,1615041,WT N-term,0,0
0.001423,5/2/2019,1.6960809,3.8223395,4,NK,1978242.4,WT N-term,247.37573,0
0.000474,5/2/2019,1.2253587,1.1537042,4,NK,2337264.2,WT N-term,30.901367,0
84,5/2/2019,1.165348,1.8000879,4,CD8,3860215,WT N-term,2333.622,0
28,5/2/2019,1.3030411,2.8643131,4,CD8,2923208,WT N-term,1891.6056,0
9.333333,5/2/2019,3.17198,21.85069,4,CD8,2550126.8,WT N-term,1166.9171,0
3.111,5/2/2019,2.6666284,9.913572,4,CD8,1473106,WT N-term,572.18274,0
1.037037,5/2/2019,5.430271,48.7136,4,CD8,1457590,WT N-term,328.1045,0
0.345679,5/2/2019,4.3115487,24.951746,4,CD8,1751076,WT N-term,344.83203,0
0.115226,5/2/2019,3.8792813,21.686152,4,CD8,1175625.2,WT N-term,219.28845,0
0.038409,5/2/2019,3.6864204,21.807909,4,CD8,801997.44,WT N-term,234.79614,0
0.012803,5/2/2019,4.6418386,38.962067,4,CD8,715726.25,WT N-term,139.19739,0
0.004268,5/2/2019,2.8564358,15.767839,4,CD8,529823.8,WT N-term,107.82568,0
0.001423,5/2/2019,10.852991,202.73105,4,CD8,664598.56,WT N-term,67.07776,0
0.000474,5/2/2019,2.3443575,20.337877,4,CD8,326170.38,WT N-term,0,0
84,5/2/2019,0.9393368,0.91093683,4,NK,2702379.5,WT N-term,1552.4856,0
28,5/2/2019,0.86690813,1.1979432,4,NK,2222385.8,WT N-term,1463.2571,0
9.333333,5/2/2019,1.1000963,2.1048884,4,NK,2204369.8,WT N-term,1304.009,0
3.111,5/2/2019,0.85373145,1.4108658,4,NK,2191234.5,WT N-term,928.0867,0
1.037037,5/2/2019,12.227173,198.48926,4,NK,7354477,WT N-term,754.9719,0
0.345679,5/2/2019,0.9687934,0.85010886,4,NK,2004497.6,WT N-term,738.11743,0
0.115226,5/2/2019,1.1692905,1.7184215,4,NK,2310313,WT N-term,648.0088,0
0.038409,5/2/2019,0.9052206,0.81244373,4,NK,1953526.1,WT N-term,639.0073,0
0.012803,5/2/2019,1.6983339,3.367279,4,NK,1766520.4,WT N-term,115.89819,0
0.004268,5/2/2019,1.6824301,3.6614633,4,NK,2030749.4,WT N-term,115.754395,0
0.001423,5/2/2019,1.9148835,4.767288,4,NK,2089670.6,WT N-term,145.25781,0
0.000474,5/2/2019,1.6276467,5.3142557,4,NK,1472978.2,WT N-term,0,0
84,5/2/2019,1.6333799,5.2631216,4,CD8,1282216.6,WT N-term,931.8274,0
28,5/2/2019,1.621042,4.640909,4,CD8,1690169.5,WT N-term,1132.7087,0
9.333333,5/2/2019,1.9164159,6.952243,4,CD8,750984.6,WT N-term,420.19836,0
3.111,5/2/2019,10.65163,217.99751,4,CD8,733222.25,WT N-term,78.40979,0
1.037037,5/2/2019,2.3159485,13.268227,4,CD8,426406.8,WT N-term,85.628174,0
0.345679,5/2/2019,4.611773,57.033123,4,CD8,560785.56,WT N-term,93.16504,0
0.115226,5/2/2019,3.7354968,25.987656,4,CD8,670227.25,WT N-term,199.43005,0
0.038409,5/2/2019,3.3779058,37.994785,4,CD8,392975.7,WT N-term,72.91675,0
0.012803,5/2/2019,1.9145485,12.758246,4,CD8,328537.94,WT N-term,3.2319336,0
0.004268,5/2/2019,1.3886641,5.994026,4,CD8,287393.84,WT N-term,32.482788,0
0.001423,5/2/2019,2.2129822,17.122875,4,CD8,355590.53,WT N-term,69.20752,0
0.000474,5/2/2019,1.7680091,10.414664,4,CD8,319484.78,WT N-term,0,0
84,5/2/2019,2.7190745,11.418259,4,NK,4201170.5,WT N-term,2008.4165,0
28,5/2/2019,1.1692587,1.5666447,4,NK,3364510,WT N-term,1964.2563,0
9.333333,5/2/2019,1.8167088,4.0552897,4,NK,3205754.5,WT N-term,1373.1045,0
3.111,5/2/2019,1.7221241,3.2388744,4,NK,2834040.8,WT N-term,594.81274,0
1.037037,5/2/2019,1.7578794,3.8961482,4,NK,2718459.5,WT N-term,526.96045,0
0.345679,5/2/2019,1.4454699,2.3011513,4,NK,2463458,WT N-term,412.38306,0
0.115226,5/2/2019,3.1021385,17.715242,4,NK,2371341.2,WT N-term,232.93018,0
0.038409,5/2/2019,1.6029962,2.4938707,4,NK,2476698.5,WT N-term,203.55127,0
0.012803,5/2/2019,1.760465,3.6482415,4,NK,1805656.9,WT N-term,31.245605,0
0.004268,5/2/2019,1.659489,3.6650305,4,NK,1467110.6,WT N-term,0,0
0.001423,5/2/2019,1.5215312,3.5123014,4,NK,2185790.5,WT N-term,75.22241,0
0.000474,5/2/2019,1.4466044,1.7315269,4,NK,2136157.2,WT N-term,148.36157,0
84,5/2/2019,1.1416826,2.4081283,4,CD8,3017961,WT N-term,2240.2126,0
28,5/2/2019,2.844557,19.66518,4,CD8,4385830,WT N-term,2310.6238,0
9.333333,5/2/2019,2.041005,5.4558153,4,CD8,2129717.2,WT N-term,897.3989,0
3.111,5/2/2019,3.0048168,9.8588705,4,CD8,2607959.8,WT N-term,546.14624,0
1.037037,5/2/2019,2.7627282,8.523603,4,CD8,2300553.8,WT N-term,527.4968,0
0.345679,5/2/2019,2.9550407,10.030474,4,CD8,1823693.1,WT N-term,432.20935,0
0.115226,5/2/2019,2.8225136,14.163517,4,CD8,621565.56,WT N-term,128.47778,0
0.038409,5/2/2019,1.3301926,5.6683397,4,CD8,318686.9,WT N-term,27.485474,0
0.012803,5/2/2019,3.2850757,31.622551,4,CD8,403110.97,WT N-term,70.22583,0
0.004268,5/2/2019,1.8475419,8.903736,4,CD8,327995.2,WT N-term,11.048096,0
0.001423,5/2/2019,1.3799058,7.1261225,4,CD8,285788.3,WT N-term,0,0
0.000474,5/2/2019,1.5595161,8.491759,4,CD8,292231.56,WT N-term,26.83545,0
84,5/2/2019,1.424653,2.125618,0.5,NK,3776935.2,WT N-term,2276.2395,0
28,5/2/2019,1.7094705,6.6208334,0.5,NK,2294187.2,WT N-term,2129.8938,0
9.333333,5/2/2019,1.309386,1.4155474,0.5,NK,3818608.5,WT N-term,1518.7009,0
3.111,5/2/2019,1.5867066,2.5585756,0.5,NK,3271425.2,WT N-term,669.3286,0
1.037037,5/2/2019,1.7294983,4.3838873,0.5,NK,3070682.2,WT N-term,855.0642,0
0.345679,5/2/2019,1.621041,3.1149602,0.5,NK,2230216.2,WT N-term,316.18408,0
0.115226,5/2/2019,1.7178029,3.8158593,0.5,NK,2288593.2,WT N-term,351.38794,0
0.038409,5/2/2019,1.6203705,4.3559117,0.5,NK,1332260,WT N-term,0,0
0.012803,5/2/2019,1.4661756,2.3927298,0.5,NK,1995247,WT N-term,203.68579,0
0.004268,5/2/2019,1.7708288,5.285074,0.5,NK,2123393.2,WT N-term,202.49731,0
0.001423,5/2/2019,1.8177658,3.3771958,0.5,NK,2233913,WT N-term,177.24219,0
0.000474,5/2/2019,1.4514902,2.025002,0.5,NK,2094092.4,WT N-term,416.81006,0
84,5/2/2019,0.9956012,2.1986012,0.5,CD8,4349943,WT N-term,3116.168,0
28,5/2/2019,0.91846776,1.0266876,0.5,CD8,4719687,WT N-term,2952.9585,0
9.333333,5/2/2019,2.2690678,5.813195,0.5,CD8,3418615,WT N-term,1038.35,0
3.111,5/2/2019,3.1841073,11.908751,0.5,CD8,2886174,WT N-term,566.5453,0
1.037037,5/2/2019,3.158029,12.441092,0.5,CD8,2822609.2,WT N-term,638.58215,0
0.345679,5/2/2019,3.2573214,14.3668995,0.5,CD8,1213879.9,WT N-term,316.67285,0
0.115226,5/2/2019,2.7078598,14.760984,0.5,CD8,520651.3,WT N-term,64.520874,0
0.038409,5/2/2019,1.1551126,5.5289564,0.5,CD8,281068.72,WT N-term,55.416138,0
0.012803,5/2/2019,2.8316822,23.898579,0.5,CD8,356631.28,WT N-term,39.838257,0
0.004268,5/2/2019,1.4803152,5.538129,0.5,CD8,392419.5,WT N-term,73.18384,0
0.001423,5/2/2019,2.0423827,7.5343456,0.5,CD8,413173.53,WT N-term,38.970947,0
0.000474,5/2/2019,1.1307693,3.7613626,0.5,CD8,302988.62,WT N-term,0,0
84,5/2/2019,0.72798765,0.8329921,4,NK,1808401.4,R38Q N-term,1005.15894,0
28,5/2/2019,1.5484235,5.5632877,4,NK,2182534,R38Q N-term,1018.7102,0
9.333333,5/2/2019,1.6335634,4.1540203,4,NK,2098633.2,R38Q N-term,856.3269,0
3.111,5/2/2019,1.9772545,7.6892605,4,NK,2227731.8,R38Q N-term,794.8967,0
1.037037,5/2/2019,1.7007447,4.00348,4,NK,3157578.8,R38Q N-term,525.5393,0
0.345679,5/2/2019,1.2245153,1.5738392,4,NK,2653355.8,R38Q N-term,547.1018,0
0.115226,5/2/2019,1.5667391,2.9421988,4,NK,2585005,R38Q N-term,250.69214,0
0.038409,5/2/2019,1.4873329,2.058218,4,NK,2345743.8,R38Q N-term,146.44702,0
0.012803,5/2/2019,1.9135842,5.1390657,4,NK,1677018.5,R38Q N-term,27.391846,0
0.004268,5/2/2019,1.41154,2.0902538,4,NK,2242540.5,R38Q N-term,180.04321,0
0.001423,5/2/2019,1.4475828,1.5943913,4,NK,3022326.8,R38Q N-term,232.48047,0
0.000474,5/2/2019,1.493914,2.4364452,4,NK,1996971.8,R38Q N-term,0,0
84,5/2/2019,0.90687406,0.88877654,4,CD8,2987386.8,R38Q N-term,1933.3197,0
28,5/2/2019,0.9598513,1.0796928,4,CD8,2660663,R38Q N-term,1921.1119,0
9.333333,5/2/2019,5.4534354,61.59829,4,CD8,2293691.8,R38Q N-term,883.69495,0
3.111,5/2/2019,4.483059,35.901863,4,CD8,1395608.9,R38Q N-term,451.21216,0
1.037037,5/2/2019,3.2515976,12.85358,4,CD8,1814425.8,R38Q N-term,461.40637,0
0.345679,5/2/2019,3.045502,14.982952,4,CD8,745249.06,R38Q N-term,165.49536,0
0.115226,5/2/2019,1.3818446,4.552066,4,CD8,339747.34,R38Q N-term,42.52588,0
0.038409,5/2/2019,1.213651,4.797698,4,CD8,327987.97,R38Q N-term,26.425781,0
0.012803,5/2/2019,1.3296806,4.9759355,4,CD8,287504.3,R38Q N-term,23.22998,0
0.004268,5/2/2019,5.2227335,67.70294,4,CD8,428732.5,R38Q N-term,0,0
0.001423,5/2/2019,1.2246714,3.574133,4,CD8,332204.06,R38Q N-term,2.8208008,0
0.000474,5/2/2019,9.5777235,137.90637,4,CD8,777665.75,R38Q N-term,24.20813,0
84,5/2/2019,1.125704,2.2655983,2,NK,1891323,R38Q N-term,1077.8523,0
28,5/2/2019,0.9188236,1.2361913,2,NK,2273188.2,R38Q N-term,1162.0046,0
9.333333,5/2/2019,1.5042945,3.6595993,2,NK,1667814.6,R38Q N-term,872.00854,0
3.111,5/2/2019,1.6192138,4.0698166,2,NK,2121913,R38Q N-term,44.31128,0
1.037037,5/2/2019,1.5899593,2.5345893,2,NK,3234615.8,R38Q N-term,318.32397,0
0.345679,5/2/2019,1.9847771,4.3621993,2,NK,3319876.5,R38Q N-term,171.97827,0
0.115226,5/2/2019,1.7303969,3.2380424,2,NK,2213813,R38Q N-term,48.17383,0
0.038409,5/2/2019,1.6109908,2.9378433,2,NK,2241709.5,R38Q N-term,0,0
0.012803,5/2/2019,1.3205876,1.6413474,2,NK,2487051.2,R38Q N-term,201.81958,0
0.004268,5/2/2019,2.0300245,6.2271223,2,NK,2662459,R38Q N-term,185.36499,0
0.001423,5/2/2019,1.888645,5.1786127,2,NK,2457379.8,R38Q N-term,57.575195,0
0.000474,5/2/2019,1.5375731,2.1800928,2,NK,2699312.5,R38Q N-term,178.77856,0
84,5/2/2019,0.9256943,0.67502594,2,CD8,2537009.5,R38Q N-term,1776.7443,0
28,5/2/2019,1.1786189,1.569601,2,CD8,2280137.2,R38Q N-term,1591.2457,0
9.333333,5/2/2019,1.922318,6.147501,2,CD8,1676173.8,R38Q N-term,1016.04016,0
3.111,5/2/2019,3.1735508,15.483761,2,CD8,796838.56,R38Q N-term,205.9895,0
1.037037,5/2/2019,1.7243689,6.2324896,2,CD8,424599.9,R38Q N-term,165.55896,0
0.345679,5/2/2019,8.547557,135.32841,2,CD8,637896.94,R38Q N-term,120.152954,0
0.115226,5/2/2019,1.2153224,6.7138243,2,CD8,242768.73,R38Q N-term,0,0
0.038409,5/2/2019,1.188933,4.897458,2,CD8,290895.47,R38Q N-term,50.09143,0
0.012803,5/2/2019,2.4900024,20.87751,2,CD8,320436.2,R38Q N-term,73.432495,0
0.004268,5/2/2019,2.2972906,11.606601,2,CD8,372913.6,R38Q N-term,134.7583,0
0.001423,5/2/2019,1.5770496,7.269719,2,CD8,337872.78,R38Q N-term,81.16174,0
0.000474,5/2/2019,0.89979476,2.2140336,2,CD8,319578.34,R38Q N-term,64.861206,0
84,5/2/2019,0.65809745,0.46093678,1,NK,3477491.2,R38Q N-term,2149.209,0
28,5/2/2019,1.7965631,5.11378,1,NK,2853726.5,R38Q N-term,1901.8721,0
9.333333,5/2/2019,1.4448794,1.8169265,1,NK,4754409.5,R38Q N-term,1574.2964,0
3.111,5/2/2019,2.0283031,5.6088533,1,NK,2086999,R38Q N-term,348.85156,0
1.037037,5/2/2019,1.9477105,4.292529,1,NK,2411230,R38Q N-term,158.51807,0
0.345679,5/2/2019,2.0458715,4.4104543,1,NK,3123174.8,R38Q N-term,326.25317,0
0.115226,5/2/2019,1.9718251,4.5913544,1,NK,2583181,R38Q N-term,197.74536,0
0.038409,5/2/2019,1.5372698,2.5245786,1,NK,2275704.8,R38Q N-term,213.28247,0
0.012803,5/2/2019,1.6620656,3.312274,1,NK,1378368.1,R38Q N-term,0,0
0.004268,5/2/2019,1.2621626,1.9076915,1,NK,2732597.8,R38Q N-term,534.1487,0
0.001423,5/2/2019,1.8242742,3.5545077,1,NK,2572728.5,R38Q N-term,187.9209,0
0.000474,5/2/2019,1.011956,0.67732525,1,NK,1791425.6,R38Q N-term,176.729,0
84,5/2/2019,0.71554077,0.2847519,1,CD8,3511421.2,R38Q N-term,2449.8328,0
28,5/2/2019,0.9795444,1.4627633,1,CD8,4020287.8,R38Q N-term,2521.9026,0
9.333333,5/2/2019,2.0143383,5.2864037,1,CD8,2560270.8,R38Q N-term,1177.9958,0
3.111,5/2/2019,3.0105164,14.122271,1,CD8,803411.2,R38Q N-term,196.05713,0
1.037037,5/2/2019,2.8737888,15.683889,1,CD8,662666.56,R38Q N-term,135.54236,0
0.345679,5/2/2019,1.962424,8.553452,1,CD8,378054.9,R38Q N-term,51.428467,0
0.115226,5/2/2019,1.4194849,7.1872826,1,CD8,316471.47,R38Q N-term,18.755737,0
0.038409,5/2/2019,0.8664251,3.3731756,1,CD8,279253.84,R38Q N-term,0,0
0.012803,5/2/2019,1.1620487,4.128851,1,CD8,303831.9,R38Q N-term,18.471802,0
0.004268,5/2/2019,1.4101505,4.691261,1,CD8,337956.03,R38Q N-term,27.590088,0
0.001423,5/2/2019,5.568001,60.470577,1,CD8,512421.22,R38Q N-term,26.540161,0
0.000474,5/2/2019,2.1830063,13.079292,1,CD8,460680.88,R38Q N-term,53.185913,0
84,5/2/2019,1.625548,2.550582,2,NK,4694916.5,R38Q N-term,2169.0505,0
28,5/2/2019,0.8822599,0.4997642,2,NK,3631160.8,R38Q N-term,2043.4255,0
9.333333,5/2/2019,1.4597576,2.4249225,2,NK,2589888,R38Q N-term,1156.1882,0
3.111,5/2/2019,1.7436055,4.242505,2,NK,2222510.8,R38Q N-term,224.44165,0
1.037037,5/2/2019,1.5683848,2.7447753,2,NK,2276327.5,R38Q N-term,128.26367,0
0.345679,5/2/2019,1.7832137,3.3710203,2,NK,2905386.5,R38Q N-term,133.5918,0
0.115226,5/2/2019,1.7264352,3.5938115,2,NK,1807155.5,R38Q N-term,81.00806,0
0.038409,5/2/2019,1.4723933,2.7940507,2,NK,1873779,R38Q N-term,18.684326,0
0.012803,5/2/2019,1.6615314,3.5167851,2,NK,2121326.8,R38Q N-term,104.12378,0
0.004268,5/2/2019,1.1375426,0.9219403,2,NK,1753833.4,R38Q N-term,87.26172,0
0.001423,5/2/2019,1.4189597,1.7046762,2,NK,2172832.2,R38Q N-term,156.04785,0
0.000474,5/2/2019,1.5601658,2.887628,2,NK,1794741,R38Q N-term,0,0
84,5/2/2019,1.7192351,7.551552,2,CD8,5343941.5,R38Q N-term,3386.2144,0
28,5/2/2019,1.9688128,8.7541065,2,CD8,3765767.8,R38Q N-term,2214.9355,0
9.333333,5/2/2019,2.399087,7.916486,2,CD8,1877180.4,R38Q N-term,985.9326,0
3.111,5/2/2019,1.6091341,7.4329185,2,CD8,336866.88,R38Q N-term,249.23022,0
1.037037,5/2/2019,1.7049664,8.004484,2,CD8,260427.8,R38Q N-term,0,0
0.345679,5/2/2019,1.0517075,3.4735708,2,CD8,283796,R38Q N-term,200.67883,0
0.115226,5/2/2019,0.65666723,1.5875111,2,CD8,253738.58,R38Q N-term,196.31921,0
0.038409,5/2/2019,1.5330966,10.751033,2,CD8,272890.4,R38Q N-term,165.48596,0
0.012803,5/2/2019,1.8488884,10.773222,2,CD8,282676.88,R38Q N-term,183.79211,0
0.004268,5/2/2019,1.4160272,6.764821,2,CD8,304270.7,R38Q N-term,169.12561,0
0.001423,5/2/2019,3.7606225,50.647533,2,CD8,315183.2,R38Q N-term,157.07593,0
0.000474,5/2/2019,6.407315,94.868195,2,CD8,485897.34,R38Q N-term,187.31836,0
84,5/2/2019,1.0012994,0.59221625,4,NK,3268001.2,H16N N-term,1565.6443,0
28,5/2/2019,5.1981125,52.855858,4,NK,4030342,H16N N-term,1180.4119,0
9.333333,5/2/2019,1.239237,1.8376403,4,NK,3318510.8,H16N N-term,1052.763,0
3.111,5/2/2019,1.6958296,4.1186504,4,NK,2150417.5,H16N N-term,446.40063,0
1.037037,5/2/2019,1.5289353,3.054737,4,NK,2551675,H16N N-term,651.9929,0
0.345679,5/2/2019,1.4929914,3.4306636,4,NK,2590009.5,H16N N-term,671.9197,0
0.115226,5/2/2019,0.99908453,1.0390339,4,NK,1872091.4,H16N N-term,398.8899,0
0.038409,5/2/2019,2.0299916,6.172847,4,NK,2213001,H16N N-term,362.05957,0
0.012803,5/2/2019,1.65621,3.360342,4,NK,2217619,H16N N-term,222.72998,0
0.004268,5/2/2019,1.3220053,3.182221,4,NK,1807935.5,H16N N-term,323.4021,0
0.001423,5/2/2019,1.0549661,1.4231906,4,NK,1711232.9,H16N N-term,163.62402,0
0.000474,5/2/2019,1.2832866,1.850338,4,NK,2022628.8,H16N N-term,0,0
84,5/2/2019,2.1196854,7.132102,4,CD8,2249074.8,H16N N-term,1374.82,0
28,5/2/2019,3.6772761,22.454607,4,CD8,1322826.6,H16N N-term,738.7893,0
9.333333,5/2/2019,5.442171,42.704628,4,CD8,1372092.2,H16N N-term,473.99207,0
3.111,5/2/2019,3.9666312,27.951931,4,CD8,846598.2,H16N N-term,405.79553,0
1.037037,5/2/2019,3.8653839,26.352154,4,CD8,795816.75,H16N N-term,403.03894,0
0.345679,5/2/2019,3.4384232,21.424759,4,CD8,637147.75,H16N N-term,389.77625,0
0.115226,5/2/2019,4.7296224,51.27595,4,CD8,629474.5,H16N N-term,315.90894,0
0.038409,5/2/2019,4.3734455,40.68385,4,CD8,625878.94,H16N N-term,284.01416,0
0.012803,5/2/2019,3.1317773,25.756792,4,CD8,392412.06,H16N N-term,227.50818,0
0.004268,5/2/2019,1.1415671,4.907401,4,CD8,313501.34,H16N N-term,200.67566,0
0.001423,5/2/2019,9.87082,180.02927,4,CD8,610385.44,H16N N-term,149.95251,0
0.000474,5/2/2019,4.511286,45.458992,4,CD8,405640.38,H16N N-term,0,0
84,5/2/2019,1.72859,5.0466557,2,NK,3126772.8,H16N N-term,1247.4465,0
28,5/2/2019,1.0568125,1.9899054,2,NK,2155018.8,H16N N-term,790.8694,0
9.333333,5/2/2019,1.1260353,2.112443,2,NK,2275221.8,H16N N-term,804.8655,0
3.111,5/2/2019,0.9495284,1.1923184,2,NK,1802725,H16N N-term,577.6372,0
1.037037,5/2/2019,1.0660628,1.0246458,2,NK,2283968.2,H16N N-term,596.60864,0
0.345679,5/2/2019,1.3338457,2.3363109,2,NK,2219607.2,H16N N-term,498.13574,0
0.115226,5/2/2019,2.3419025,9.468673,2,NK,2798123.8,H16N N-term,522.56616,0
0.038409,5/2/2019,1.8423823,4.2487607,2,NK,2648829.2,H16N N-term,395.65137,0
0.012803,5/2/2019,1.515807,2.484057,2,NK,1642999.4,H16N N-term,28.456299,0
0.004268,5/2/2019,1.7920417,3.913917,2,NK,2446303.5,H16N N-term,170.17969,0
0.001423,5/2/2019,1.8154235,5.6387997,2,NK,1664375.4,H16N N-term,153.49805,0
0.000474,5/2/2019,10.169189,111.74586,2,NK,14392327,H16N N-term,0,0
84,5/2/2019,6.7511334,103.049034,2,CD8,1624526.8,H16N N-term,773.391,0
28,5/2/2019,4.901744,63.913864,2,CD8,546050.25,H16N N-term,218.76758,0
9.333333,5/2/2019,1.9745376,9.587668,2,CD8,449894.03,H16N N-term,380.62048,0
3.111,5/2/2019,3.4717348,37.56241,2,CD8,438164.47,H16N N-term,270.70715,0
1.037037,5/2/2019,4.200614,40.18092,2,CD8,518933.94,H16N N-term,243.85645,0
0.345679,5/2/2019,2.7693706,14.161156,2,CD8,626498.7,H16N N-term,368.65344,0
0.115226,5/2/2019,3.5060606,22.297527,2,CD8,720914.6,H16N N-term,384.7655,0
0.038409,5/2/2019,15.544292,360.2639,2,CD8,1068265.5,H16N N-term,252.37634,0
0.012803,5/2/2019,1.6779459,8.103434,2,CD8,336636.9,H16N N-term,151.64282,0
0.004268,5/2/2019,0.74930215,1.587182,2,CD8,262809.88,H16N N-term,120.33154,0
0.001423,5/2/2019,1.2643285,5.273945,2,CD8,287499.28,H16N N-term,91.912964,0
0.000474,5/2/2019,2.6613617,23.199226,2,CD8,317304.34,H16N N-term,0,0
84,5/2/2019,1.3727684,3.060904,1,NK,3491764.5,H16N N-term,1976.8037,0
28,5/2/2019,1.4264933,4.0991898,1,NK,3150366.5,H16N N-term,1166.437,0
9.333333,5/2/2019,1.8513591,4.3481345,1,NK,3520193.2,H16N N-term,706.3994,0
3.111,5/2/2019,1.1733098,2.0984788,1,NK,2666242.5,H16N N-term,585.5796,0
1.037037,5/2/2019,1.5600367,4.550975,1,NK,2875505.8,H16N N-term,831.65625,0
0.345679,5/2/2019,1.2117739,1.9665871,1,NK,2614213.2,H16N N-term,762.7959,0
0.115226,5/2/2019,0.9197363,0.7175844,1,NK,2094927.9,H16N N-term,494.114,0
0.038409,5/2/2019,1.3156198,3.0788817,1,NK,1980676.5,H16N N-term,401.3037,0
0.012803,5/2/2019,1.5136967,2.55014,1,NK,2235576.5,H16N N-term,109.01807,0
0.004268,5/2/2019,1.3649541,1.8950357,1,NK,2177302.8,H16N N-term,182.43506,0
0.001423,5/2/2019,1.4545714,2.5957928,1,NK,1838047.4,H16N N-term,0,0
0.000474,5/2/2019,1.7190036,3.7208033,1,NK,3023754.2,H16N N-term,170.07764,0
84,5/2/2019,2.4013128,9.503624,1,CD8,3132579.8,H16N N-term,1306.3016,0
28,5/2/2019,2.9584007,13.767029,1,CD8,1378803.4,H16N N-term,544.5542,0
9.333333,5/2/2019,3.8067245,25.745867,1,CD8,1028215.44,H16N N-term,298.82092,0
3.111,5/2/2019,3.7088678,20.23073,1,CD8,998857.94,H16N N-term,215.94531,0
1.037037,5/2/2019,2.8434062,14.873735,1,CD8,660125.5,H16N N-term,154.78809,0
0.345679,5/2/2019,4.299196,36.1552,1,CD8,800920.56,H16N N-term,181.07007,0
0.115226,5/2/2019,2.0685313,15.062559,1,CD8,360076.34,H16N N-term,26.628296,0
0.038409,5/2/2019,1.4392121,6.7976093,1,CD8,354331.7,H16N N-term,82.172,0
0.012803,5/2/2019,7.195037,111.31203,1,CD8,504945.34,H16N N-term,20.674316,0
0.004268,5/2/2019,1.3969207,7.11133,1,CD8,327088.28,H16N N-term,34.64966,0
0.001423,5/2/2019,22.73725,598.8383,1,CD8,2703029.8,H16N N-term,36.564453,0
0.000474,5/2/2019,5.190196,56.789173,1,CD8,541794.1,H16N N-term,0,0
84,5/2/2019,1.5283334,3.1135192,1,NK,5614899.5,H16N N-term,2494.833,0
28,5/2/2019,1.4209276,2.2968578,1,NK,3854427,H16N N-term,1513.477,0
9.333333,5/2/2019,1.7783436,4.585419,1,NK,3631197.2,H16N N-term,1205.4663,0
3.111,5/2/2019,1.664696,4.028192,1,NK,3695442.8,H16N N-term,1151.7637,0
1.037037,5/2/2019,1.5765551,3.5389733,1,NK,3399616,H16N N-term,920.8281,0
0.345679,5/2/2019,1.3054607,2.0668287,1,NK,2263360.2,H16N N-term,634.23047,0
0.115226,5/2/2019,4.366414,33.784317,1,NK,5482671,H16N N-term,735.1294,0
0.038409,5/2/2019,1.6037728,3.506289,1,NK,2564013.2,H16N N-term,417.4624,0
